player_id,transfer_date,transfer_str,club_from,club_to,forum_link,clean_link,all_links
203460,12.01.2020,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/jack-grealish-to-manchester-city-/thread/forum/180/thread_id/13116/post_id/24445#24445,https://www.transfermarkt.com/jack-grealish-to-manchester-city-/thread/forum/180/thread_id/13116/page/2,"['https://www.transfermarkt.com/jack-grealish-to-manchester-city-/thread/forum/180/thread_id/13116/page/2', 'https://www.transfermarkt.com/jack-grealish-to-manchester-city-/thread/forum/180/thread_id/13116/page/1']"
203460,16.02.2020,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/jack-grealish-to-manchester-united-/thread/forum/180/thread_id/13274/post_id/22856#22856,https://www.transfermarkt.com/jack-grealish-to-manchester-united-/thread/forum/180/thread_id/13274/page/1,['https://www.transfermarkt.com/jack-grealish-to-manchester-united-/thread/forum/180/thread_id/13274/page/1']
203460,23.04.2019,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/crystal-palace/startseite/verein/873,https://www.transfermarkt.com/jack-grealish-to-crystal-palace-/thread/forum/180/thread_id/11992/post_id/20046#20046,https://www.transfermarkt.com/jack-grealish-to-crystal-palace-/thread/forum/180/thread_id/11992/page/1,['https://www.transfermarkt.com/jack-grealish-to-crystal-palace-/thread/forum/180/thread_id/11992/page/1']
96341,31.05.2021,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/chelsea-fc-want-to-re-sign-romelu-lukaku/thread/forum/180/thread_id/14291/post_id/24484#24484,https://www.transfermarkt.com/chelsea-fc-want-to-re-sign-romelu-lukaku/thread/forum/180/thread_id/14291/page/1,['https://www.transfermarkt.com/chelsea-fc-want-to-re-sign-romelu-lukaku/thread/forum/180/thread_id/14291/page/1']
96341,12.05.2019,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/romelu-lukaku-to-inter-milan-/thread/forum/180/thread_id/12082/post_id/21437#21437,https://www.transfermarkt.com/romelu-lukaku-to-inter-milan-/thread/forum/180/thread_id/12082/page/3,"['https://www.transfermarkt.com/romelu-lukaku-to-inter-milan-/thread/forum/180/thread_id/12082/page/3', 'https://www.transfermarkt.com/romelu-lukaku-to-inter-milan-/thread/forum/180/thread_id/12082/page/2', 'https://www.transfermarkt.com/romelu-lukaku-to-inter-milan-/thread/forum/180/thread_id/12082/page/1']"
96341,30.07.2019,Transfer failed,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/juventus/startseite/verein/506,https://www.transfermarkt.com/romelu-lukaku-to-juventus-fc-/thread/forum/180/thread_id/12702/post_id/21364#21364,https://www.transfermarkt.com/romelu-lukaku-to-juventus-fc-/thread/forum/180/thread_id/12702/page/1,['https://www.transfermarkt.com/romelu-lukaku-to-juventus-fc-/thread/forum/180/thread_id/12702/page/1']
96341,03.01.2022,Transfer failed,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/spurs/startseite/verein/148,https://www.transfermarkt.com/romelu-lukaku-zu-tottenham-hotspur-/thread/forum/343/thread_id/7827/post_id/8973#8973,https://www.transfermarkt.com/romelu-lukaku-zu-tottenham-hotspur-/thread/forum/343/thread_id/7827/page/1,['https://www.transfermarkt.com/romelu-lukaku-zu-tottenham-hotspur-/thread/forum/343/thread_id/7827/page/1']
96341,07.08.2021,Transfer failed,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/romelu-lukaku-vers-chelsea-fc-/thread/forum/343/thread_id/7293/post_id/8137#8137,https://www.transfermarkt.com/romelu-lukaku-vers-chelsea-fc-/thread/forum/343/thread_id/7293/page/1,['https://www.transfermarkt.com/romelu-lukaku-vers-chelsea-fc-/thread/forum/343/thread_id/7293/page/1']
401173,22.03.2019,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/jadon-sancho-to-manchester-united-/thread/forum/180/thread_id/11849/post_id/24328#24328,https://www.transfermarkt.com/jadon-sancho-to-manchester-united-/thread/forum/180/thread_id/11849/page/4,"['https://www.transfermarkt.com/jadon-sancho-to-manchester-united-/thread/forum/180/thread_id/11849/page/4', 'https://www.transfermarkt.com/jadon-sancho-to-manchester-united-/thread/forum/180/thread_id/11849/page/3', 'https://www.transfermarkt.com/jadon-sancho-to-manchester-united-/thread/forum/180/thread_id/11849/page/2', 'https://www.transfermarkt.com/jadon-sancho-to-manchester-united-/thread/forum/180/thread_id/11849/page/1']"
401173,10.12.2019,Transfer failed,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/jadon-sancho-to-chelsea-fc-/thread/forum/180/thread_id/12984/post_id/21683#21683,https://www.transfermarkt.com/jadon-sancho-to-chelsea-fc-/thread/forum/180/thread_id/12984/page/1,['https://www.transfermarkt.com/jadon-sancho-to-chelsea-fc-/thread/forum/180/thread_id/12984/page/1']
401173,17.11.2019,Transfer failed,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/paris-sg/startseite/verein/583,https://www.transfermarkt.com/jadon-sancho-to-paris-saint-germain-/thread/forum/343/thread_id/6581/post_id/7141#7141,https://www.transfermarkt.com/jadon-sancho-to-paris-saint-germain-/thread/forum/343/thread_id/6581/page/1,['https://www.transfermarkt.com/jadon-sancho-to-paris-saint-germain-/thread/forum/343/thread_id/6581/page/1']
401173,26.04.2019,Transfer failed,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/real-madrid/startseite/verein/418,https://www.transfermarkt.com/jadon-sancho-to-real-madrid-/thread/forum/343/thread_id/6377/post_id/6929#6929,https://www.transfermarkt.com/jadon-sancho-to-real-madrid-/thread/forum/343/thread_id/6377/page/1,['https://www.transfermarkt.com/jadon-sancho-to-real-madrid-/thread/forum/343/thread_id/6377/page/1']
357498,08.01.2022,Transfer failed,https://www.transfermarkt.com/fiorentina/startseite/verein/430,https://www.transfermarkt.com/arsenal/startseite/verein/11,https://www.transfermarkt.com/d-vlahovi%C4%87-to-arsenal-fc-/thread/forum/180/thread_id/14800/post_id/24960#24960,https://www.transfermarkt.com/d-vlahovi%C4%87-to-arsenal-fc-/thread/forum/180/thread_id/14800/page/1,['https://www.transfermarkt.com/d-vlahovi%C4%87-to-arsenal-fc-/thread/forum/180/thread_id/14800/page/1']
357498,18.12.2021,Transfer failed,https://www.transfermarkt.com/fiorentina/startseite/verein/430,https://www.transfermarkt.com/newcastle/startseite/verein/762,https://www.transfermarkt.com/du-scaron-an-vlahovic-to-newcastle-united-/thread/forum/180/thread_id/14736/post_id/24875#24875,https://www.transfermarkt.com/du-scaron-an-vlahovic-to-newcastle-united-/thread/forum/180/thread_id/14736/page/1,['https://www.transfermarkt.com/du-scaron-an-vlahovic-to-newcastle-united-/thread/forum/180/thread_id/14736/page/1']
357498,29.07.2021,Transfer failed,https://www.transfermarkt.com/fiorentina/startseite/verein/430,https://www.transfermarkt.com/spurs/startseite/verein/148,https://www.transfermarkt.com/dusan-vlahovic-to-tottenham-hotspur-/thread/forum/180/thread_id/14504/post_id/24375#24375,https://www.transfermarkt.com/dusan-vlahovic-to-tottenham-hotspur-/thread/forum/180/thread_id/14504/page/1,['https://www.transfermarkt.com/dusan-vlahovic-to-tottenham-hotspur-/thread/forum/180/thread_id/14504/page/1']
357498,25.01.2022,Done deal,https://www.transfermarkt.com/fiorentina/startseite/verein/430,https://www.transfermarkt.com/juventus/startseite/verein/506,https://www.transfermarkt.com/dusan-vlahovic-to-juventus-fc-/thread/forum/343/thread_id/8174/post_id/9575#9575,https://www.transfermarkt.com/dusan-vlahovic-to-juventus-fc-/thread/forum/343/thread_id/8174/page/1,['https://www.transfermarkt.com/dusan-vlahovic-to-juventus-fc-/thread/forum/343/thread_id/8174/page/1']
28003,25.08.2020,Transfer failed,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/lionel-messi-to-manchester-city-/thread/forum/180/thread_id/13869/post_id/23088#23088,https://www.transfermarkt.com/lionel-messi-to-manchester-city-/thread/forum/180/thread_id/13869/page/1,['https://www.transfermarkt.com/lionel-messi-to-manchester-city-/thread/forum/180/thread_id/13869/page/1']
28003,06.08.2021,Done deal,https://www.transfermarkt.com/without-club/startseite/verein/515,https://www.transfermarkt.com/paris-sg/startseite/verein/583,https://www.transfermarkt.com/lionel-messi-to-paris-saint-germain-/thread/forum/343/thread_id/7279/post_id/8157#8157,https://www.transfermarkt.com/lionel-messi-to-paris-saint-germain-/thread/forum/343/thread_id/7279/page/2,"['https://www.transfermarkt.com/lionel-messi-to-paris-saint-germain-/thread/forum/343/thread_id/7279/page/2', 'https://www.transfermarkt.com/lionel-messi-to-paris-saint-germain-/thread/forum/343/thread_id/7279/page/1']"
28003,06.08.2021,Transfer failed,https://www.transfermarkt.com/without-club/startseite/verein/515,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/manchester-city-interested-in-lionel-messi/thread/forum/343/thread_id/7286/post_id/8124#8124,https://www.transfermarkt.com/manchester-city-interested-in-lionel-messi/thread/forum/343/thread_id/7286/page/1,['https://www.transfermarkt.com/manchester-city-interested-in-lionel-messi/thread/forum/343/thread_id/7286/page/1']
28003,06.08.2021,Transfer failed,https://www.transfermarkt.com/without-club/startseite/verein/515,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/manchester-city-interested-in-lionel-messi/thread/forum/343/thread_id/7287/post_id/0#0,https://www.transfermarkt.com/manchester-city-interested-in-lionel-messi/thread/forum/343/thread_id/7287/post_id/0,[]
28003,06.08.2021,Transfer failed,https://www.transfermarkt.com/without-club/startseite/verein/515,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/manchester-city-interested-in-lionel-messi/thread/forum/343/thread_id/7285/post_id/0#0,https://www.transfermarkt.com/manchester-city-interested-in-lionel-messi/thread/forum/343/thread_id/7285/post_id/0,[]
28003,25.07.2020,Transfer failed,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/inter-milan-interested-in-lionel-messi/thread/forum/343/thread_id/6731/post_id/7478#7478,https://www.transfermarkt.com/inter-milan-interested-in-lionel-messi/thread/forum/343/thread_id/6731/page/1,['https://www.transfermarkt.com/inter-milan-interested-in-lionel-messi/thread/forum/343/thread_id/6731/page/1']
398073,09.06.2021,Transfer failed,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/achraf-hakimi-to-chelsea-fc-/thread/forum/180/thread_id/14327/post_id/24104#24104,https://www.transfermarkt.com/achraf-hakimi-to-chelsea-fc-/thread/forum/180/thread_id/14327/page/1,['https://www.transfermarkt.com/achraf-hakimi-to-chelsea-fc-/thread/forum/180/thread_id/14327/page/1']
398073,17.06.2021,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/paris-sg/startseite/verein/583,https://www.transfermarkt.com/achraf-hakimi-to-paris-saint-germain-/thread/forum/343/thread_id/7077/post_id/7778#7778,https://www.transfermarkt.com/achraf-hakimi-to-paris-saint-germain-/thread/forum/343/thread_id/7077/page/1,['https://www.transfermarkt.com/achraf-hakimi-to-paris-saint-germain-/thread/forum/343/thread_id/7077/page/1']
398073,26.06.2020,Done deal,https://www.transfermarkt.com/real-madrid/startseite/verein/418,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/achraf-hakimi-to-inter-milan-/thread/forum/343/thread_id/6690/post_id/7266#7266,https://www.transfermarkt.com/achraf-hakimi-to-inter-milan-/thread/forum/343/thread_id/6690/page/1,['https://www.transfermarkt.com/achraf-hakimi-to-inter-milan-/thread/forum/343/thread_id/6690/page/1']
344695,31.08.2020,Transfer failed,https://www.transfermarkt.com/rb-leipzig/startseite/verein/23826,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/dayot-upamecano-to-manchester-united-/thread/forum/180/thread_id/13888/post_id/23110#23110,https://www.transfermarkt.com/dayot-upamecano-to-manchester-united-/thread/forum/180/thread_id/13888/page/1,['https://www.transfermarkt.com/dayot-upamecano-to-manchester-united-/thread/forum/180/thread_id/13888/page/1']
344695,27.02.2020,Transfer failed,https://www.transfermarkt.com/rb-leipzig/startseite/verein/23826,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/dayot-upamecano-to-chelsea-fc-/thread/forum/180/thread_id/13288/post_id/22029#22029,https://www.transfermarkt.com/dayot-upamecano-to-chelsea-fc-/thread/forum/180/thread_id/13288/page/1,['https://www.transfermarkt.com/dayot-upamecano-to-chelsea-fc-/thread/forum/180/thread_id/13288/page/1']
344695,30.12.2019,Transfer failed,https://www.transfermarkt.com/rb-leipzig/startseite/verein/23826,https://www.transfermarkt.com/spurs/startseite/verein/148,https://www.transfermarkt.com/dayot-upamecano-to-tottenham-hotspur-/thread/forum/180/thread_id/13038/post_id/21740#21740,https://www.transfermarkt.com/dayot-upamecano-to-tottenham-hotspur-/thread/forum/180/thread_id/13038/page/1,['https://www.transfermarkt.com/dayot-upamecano-to-tottenham-hotspur-/thread/forum/180/thread_id/13038/page/1']
344695,17.11.2019,Transfer failed,https://www.transfermarkt.com/rb-leipzig/startseite/verein/23826,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/dayot-upamecano-to-manchester-city-/thread/forum/180/thread_id/12926/post_id/21627#21627,https://www.transfermarkt.com/dayot-upamecano-to-manchester-city-/thread/forum/180/thread_id/12926/page/1,['https://www.transfermarkt.com/dayot-upamecano-to-manchester-city-/thread/forum/180/thread_id/12926/page/1']
344695,30.05.2019,Transfer failed,https://www.transfermarkt.com/rb-leipzig/startseite/verein/23826,https://www.transfermarkt.com/arsenal/startseite/verein/11,https://www.transfermarkt.com/dayot-upamecano-to-arsenal-fc-/thread/forum/180/thread_id/12224/post_id/20405#20405,https://www.transfermarkt.com/dayot-upamecano-to-arsenal-fc-/thread/forum/180/thread_id/12224/page/1,['https://www.transfermarkt.com/dayot-upamecano-to-arsenal-fc-/thread/forum/180/thread_id/12224/page/1']
344695,22.01.2021,Done deal,https://www.transfermarkt.com/rb-leipzig/startseite/verein/23826,https://www.transfermarkt.com/fc-bayern/startseite/verein/27,https://www.transfermarkt.com/bayern-munich-interested-in-dayot-upamecano/thread/forum/343/thread_id/6887/post_id/7584#7584,https://www.transfermarkt.com/bayern-munich-interested-in-dayot-upamecano/thread/forum/343/thread_id/6887/page/1,['https://www.transfermarkt.com/bayern-munich-interested-in-dayot-upamecano/thread/forum/343/thread_id/6887/page/1']
344695,06.03.2020,Transfer failed,https://www.transfermarkt.com/rb-leipzig/startseite/verein/23826,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.transfermarkt.com/dayot-upamecano-to-ac-milan-/thread/forum/343/thread_id/6653/post_id/7231#7231,https://www.transfermarkt.com/dayot-upamecano-to-ac-milan-/thread/forum/343/thread_id/6653/page/1,['https://www.transfermarkt.com/dayot-upamecano-to-ac-milan-/thread/forum/343/thread_id/6653/page/1']
125781,21.03.2019,Transfer failed,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13,https://www.transfermarkt.com/fc-bayern/startseite/verein/27,https://www.transfermarkt.com/a-griezmann-to-bayern-munich-/thread/forum/343/thread_id/6338/post_id/6892#6892,https://www.transfermarkt.com/a-griezmann-to-bayern-munich-/thread/forum/343/thread_id/6338/page/1,['https://www.transfermarkt.com/a-griezmann-to-bayern-munich-/thread/forum/343/thread_id/6338/page/1']
335721,12.06.2021,Done deal,https://www.transfermarkt.com/brighton/startseite/verein/1237,https://www.transfermarkt.com/arsenal/startseite/verein/11,https://www.transfermarkt.com/ben-white-to-arsenal-fc-/thread/forum/180/thread_id/14342/post_id/24386#24386,https://www.transfermarkt.com/ben-white-to-arsenal-fc-/thread/forum/180/thread_id/14342/page/1,['https://www.transfermarkt.com/ben-white-to-arsenal-fc-/thread/forum/180/thread_id/14342/page/1']
335721,03.06.2021,Transfer failed,https://www.transfermarkt.com/brighton/startseite/verein/1237,https://www.transfermarkt.com/spurs/startseite/verein/148,https://www.transfermarkt.com/ben-white-to-tottenham-hotspur-/thread/forum/180/thread_id/14311/post_id/24000#24000,https://www.transfermarkt.com/ben-white-to-tottenham-hotspur-/thread/forum/180/thread_id/14311/page/1,['https://www.transfermarkt.com/ben-white-to-tottenham-hotspur-/thread/forum/180/thread_id/14311/page/1']
335721,11.12.2020,Transfer failed,https://www.transfermarkt.com/brighton/startseite/verein/1237,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/ben-white-to-manchester-united-/thread/forum/180/thread_id/14096/post_id/23655#23655,https://www.transfermarkt.com/ben-white-to-manchester-united-/thread/forum/180/thread_id/14096/page/1,['https://www.transfermarkt.com/ben-white-to-manchester-united-/thread/forum/180/thread_id/14096/page/1']
335721,08.08.2020,Transfer failed,https://www.transfermarkt.com/brighton/startseite/verein/1237,https://www.transfermarkt.com/leeds/startseite/verein/399,https://www.transfermarkt.com/ben-white-to-leeds-united-/thread/forum/180/thread_id/13797/post_id/22933#22933,https://www.transfermarkt.com/ben-white-to-leeds-united-/thread/forum/180/thread_id/13797/page/1,['https://www.transfermarkt.com/ben-white-to-leeds-united-/thread/forum/180/thread_id/13797/page/1']
335721,20.08.2020,Transfer failed,https://www.transfermarkt.com/brighton/startseite/verein/1237,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/ben-white-to-chelsea-fc-/thread/forum/180/thread_id/13842/post_id/22885#22885,https://www.transfermarkt.com/ben-white-to-chelsea-fc-/thread/forum/180/thread_id/13842/page/1,['https://www.transfermarkt.com/ben-white-to-chelsea-fc-/thread/forum/180/thread_id/13842/page/1']
398184,22.12.2021,Done deal,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.transfermarkt.com/ferran-torres-to-fc-barcelona-/thread/forum/180/thread_id/14761/post_id/24901#24901,https://www.transfermarkt.com/ferran-torres-to-fc-barcelona-/thread/forum/180/thread_id/14761/page/1,['https://www.transfermarkt.com/ferran-torres-to-fc-barcelona-/thread/forum/180/thread_id/14761/page/1']
398184,17.07.2020,Done deal,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/ferran-torres-to-manchester-city-/thread/forum/180/thread_id/13601/post_id/22736#22736,https://www.transfermarkt.com/ferran-torres-to-manchester-city-/thread/forum/180/thread_id/13601/page/1,['https://www.transfermarkt.com/ferran-torres-to-manchester-city-/thread/forum/180/thread_id/13601/page/1']
398184,29.06.2020,Transfer failed,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/ferran-torres-to-manchester-united-/thread/forum/180/thread_id/13517/post_id/22314#22314,https://www.transfermarkt.com/ferran-torres-to-manchester-united-/thread/forum/180/thread_id/13517/page/1,['https://www.transfermarkt.com/ferran-torres-to-manchester-united-/thread/forum/180/thread_id/13517/page/1']
398184,01.06.2019,Transfer failed,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.transfermarkt.com/arsenal/startseite/verein/11,https://www.transfermarkt.com/ferran-torres-to-arsenal-fc-/thread/forum/180/thread_id/12250/post_id/20445#20445,https://www.transfermarkt.com/ferran-torres-to-arsenal-fc-/thread/forum/180/thread_id/12250/page/1,['https://www.transfermarkt.com/ferran-torres-to-arsenal-fc-/thread/forum/180/thread_id/12250/page/1']
398184,01.06.2019,Transfer failed,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.transfermarkt.com/leicester/startseite/verein/1003,https://www.transfermarkt.com/ferran-torres-to-leicester-city-/thread/forum/180/thread_id/12249/post_id/20444#20444,https://www.transfermarkt.com/ferran-torres-to-leicester-city-/thread/forum/180/thread_id/12249/page/1,['https://www.transfermarkt.com/ferran-torres-to-leicester-city-/thread/forum/180/thread_id/12249/page/1']
398184,28.03.2020,Done deal,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.transfermarkt.com/ferran-torres-to-fc-barcelona-/thread/forum/343/thread_id/6655/post_id/8854#8854,https://www.transfermarkt.com/ferran-torres-to-fc-barcelona-/thread/forum/343/thread_id/6655/page/1,['https://www.transfermarkt.com/ferran-torres-to-fc-barcelona-/thread/forum/343/thread_id/6655/page/1']
398184,18.04.2020,Transfer failed,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/ferran-torres-to-borussia-dortmund-/thread/forum/343/thread_id/6661/post_id/7239#7239,https://www.transfermarkt.com/ferran-torres-to-borussia-dortmund-/thread/forum/343/thread_id/6661/page/1,['https://www.transfermarkt.com/ferran-torres-to-borussia-dortmund-/thread/forum/343/thread_id/6661/page/1']
398184,17.12.2019,Transfer failed,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.transfermarkt.com/real-madrid/startseite/verein/418,https://www.transfermarkt.com/ferran-torres-to-real-madrid-/thread/forum/343/thread_id/6608/post_id/7168#7168,https://www.transfermarkt.com/ferran-torres-to-real-madrid-/thread/forum/343/thread_id/6608/page/1,['https://www.transfermarkt.com/ferran-torres-to-real-madrid-/thread/forum/343/thread_id/6608/page/1']
640428,28.06.2021,Transfer failed,https://www.transfermarkt.com/stade-rennais/startseite/verein/273,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/e-camavinga-to-manchester-united-/thread/forum/180/thread_id/14406/post_id/24214#24214,https://www.transfermarkt.com/e-camavinga-to-manchester-united-/thread/forum/180/thread_id/14406/page/1,['https://www.transfermarkt.com/e-camavinga-to-manchester-united-/thread/forum/180/thread_id/14406/page/1']
640428,28.04.2021,Transfer failed,https://www.transfermarkt.com/stade-rennais/startseite/verein/273,https://www.transfermarkt.com/fc-bayern/startseite/verein/27,https://www.transfermarkt.com/e-camavinga-to-bayern-munich-/thread/forum/343/thread_id/6945/post_id/7629#7629,https://www.transfermarkt.com/e-camavinga-to-bayern-munich-/thread/forum/343/thread_id/6945/page/1,['https://www.transfermarkt.com/e-camavinga-to-bayern-munich-/thread/forum/343/thread_id/6945/page/1']
640428,22.02.2020,Transfer failed,https://www.transfermarkt.com/stade-rennais/startseite/verein/273,https://www.transfermarkt.com/real-madrid/startseite/verein/418,https://www.transfermarkt.com/e-camavinga-to-real-madrid-/thread/forum/343/thread_id/6650/post_id/7228#7228,https://www.transfermarkt.com/e-camavinga-to-real-madrid-/thread/forum/343/thread_id/6650/page/1,['https://www.transfermarkt.com/e-camavinga-to-real-madrid-/thread/forum/343/thread_id/6650/page/1']
640428,18.11.2019,Transfer failed,https://www.transfermarkt.com/stade-rennais/startseite/verein/273,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.transfermarkt.com/e-camavinga-to-fc-barcelona-/thread/forum/343/thread_id/6588/post_id/7147#7147,https://www.transfermarkt.com/e-camavinga-to-fc-barcelona-/thread/forum/343/thread_id/6588/page/1,['https://www.transfermarkt.com/e-camavinga-to-fc-barcelona-/thread/forum/343/thread_id/6588/page/1']
640428,28.04.2021,Transfer failed,https://www.transfermarkt.com/stade-rennais/startseite/verein/273,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.transfermarkt.com/e-camavinga-to-chelsea-fc-/thread/forum/343/thread_id/6944/post_id/0#0,https://www.transfermarkt.com/e-camavinga-to-chelsea-fc-/thread/forum/343/thread_id/6944/post_id/0,[]
198008,07.05.2021,Transfer failed,https://www.transfermarkt.com/e-frankfurt/startseite/verein/24,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/andre-silva-to-manchester-united-/thread/forum/180/thread_id/14185/post_id/23802#23802,https://www.transfermarkt.com/andre-silva-to-manchester-united-/thread/forum/180/thread_id/14185/page/1,['https://www.transfermarkt.com/andre-silva-to-manchester-united-/thread/forum/180/thread_id/14185/page/1']
198008,12.05.2019,Transfer failed,https://www.transfermarkt.com/sevilla-fc/startseite/verein/368,https://www.transfermarkt.com/wolves/startseite/verein/543,https://www.transfermarkt.com/andre-silva-to-wolverhampton-wanderers-/thread/forum/180/thread_id/12090/post_id/0#0,https://www.transfermarkt.com/andre-silva-to-wolverhampton-wanderers-/thread/forum/180/thread_id/12090/post_id/0,[]
198008,02.09.2019,Done deal,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.transfermarkt.com/e-frankfurt/startseite/verein/24,https://www.transfermarkt.com/andre-silva-to-eintracht-frankfurt-/thread/forum/343/thread_id/6547/post_id/7108#7108,https://www.transfermarkt.com/andre-silva-to-eintracht-frankfurt-/thread/forum/343/thread_id/6547/page/1,['https://www.transfermarkt.com/andre-silva-to-eintracht-frankfurt-/thread/forum/343/thread_id/6547/page/1']
8198,27.08.2021,Done deal,https://www.transfermarkt.com/juventus/startseite/verein/506,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/manchester-united-want-to-re-sign-cristiano-ronaldo/thread/forum/180/thread_id/14597/post_id/24695#24695,https://www.transfermarkt.com/manchester-united-want-to-re-sign-cristiano-ronaldo/thread/forum/180/thread_id/14597/page/1,['https://www.transfermarkt.com/manchester-united-want-to-re-sign-cristiano-ronaldo/thread/forum/180/thread_id/14597/page/1']
8198,26.08.2021,Transfer failed,https://www.transfermarkt.com/juventus/startseite/verein/506,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/cristiano-ronaldo-to-manchester-city-/thread/forum/180/thread_id/14587/post_id/24610#24610,https://www.transfermarkt.com/cristiano-ronaldo-to-manchester-city-/thread/forum/180/thread_id/14587/page/1,['https://www.transfermarkt.com/cristiano-ronaldo-to-manchester-city-/thread/forum/180/thread_id/14587/page/1']
8198,27.08.2021,Transfer failed,https://www.transfermarkt.com/juventus/startseite/verein/506,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/cristiano-ronaldo-%D0%B2-%D0%9C%D0%B0%D0%BD%D1%87%D0%B5%D1%81%D1%82%D0%B5%D1%80-%D0%A1%D0%B8%D1%82%D0%B8-/thread/forum/343/thread_id/7382/post_id/8284#8284,https://www.transfermarkt.com/cristiano-ronaldo-%D0%B2-%D0%9C%D0%B0%D0%BD%D1%87%D0%B5%D1%81%D1%82%D0%B5%D1%80-%D0%A1%D0%B8%D1%82%D0%B8-/thread/forum/343/thread_id/7382/page/1,['https://www.transfermarkt.com/cristiano-ronaldo-%D0%B2-%D0%9C%D0%B0%D0%BD%D1%87%D0%B5%D1%81%D1%82%D0%B5%D1%80-%D0%A1%D0%B8%D1%82%D0%B8-/thread/forum/343/thread_id/7382/page/1']
